"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.696667660E0,1.756236255E-1,1.463021189E-1,-5.563451052E-1
2.706417973E0,-8.512400985E-1,1.746767879E0,-3.761399984E-1
2.716168285E0,-1.217758894E0,2.936121464E0,1.437059343E-1
2.725918598E0,-7.351757884E-1,3.119380951E0,8.553634286E-1
2.735668910E0,1.218675226E-1,2.241568327E0,1.130252600E0
2.745419327E0,7.015781999E-1,1.039386392E0,9.036217332E-1
2.755169639E0,8.005383015E-1,4.612028971E-2,6.006327868E-1
2.764919952E0,7.559451461E-1,-6.038398147E-1,4.967857897E-1
2.774670264E0,1.000291109E0,-5.677987933E-1,5.267181396E-1
2.784420577E0,1.285564899E0,-1.591302752E-1,6.189587116E-1
2.794170994E0,1.041218996E0,1.377500147E-1,6.549997330E-1
2.803921306E0,3.985892832E-1,1.713475734E-1,6.556106210E-1
2.813671619E0,-1.145371497E-1,-4.917461425E-2,4.308123887E-1
2.823421931E0,-2.782489061E-1,-3.619373739E-1,-4.810560122E-2
2.833172244E0,-2.641990185E-1,-7.327322960E-1,-4.421133697E-1
2.842922556E0,-1.866191924E-1,-1.094364285E0,-5.392408967E-1
2.852672973E0,7.849612087E-2,-1.124296665E0,-4.201222658E-1
2.862423285E0,5.787943602E-1,-7.944296598E-1,-1.873827726E-1
2.872173598E0,1.121853113E0,-1.377500147E-1,5.451968312E-2
2.881923910E0,1.425452948E0,5.445859432E-1,1.919642538E-1
2.891674223E0,1.325271130E0,9.477567077E-1,1.944077164E-1
2.901424535E0,1.014951825E0,1.080314398E0,9.178243577E-2
2.911174952E0,7.064651251E-1,1.063210130E0,-5.910116807E-2
2.920925264E0,4.499019086E-1,1.015562654E0,-2.050978541E-1
2.930675577E0,2.269362658E-1,9.080504775E-1,-2.619082630E-1
2.940425889E0,-3.359756200E-3,6.960803866E-1,-2.222020626E-1
2.950176202E0,-2.513708472E-1,4.547888339E-1,-8.659008145E-2
2.959926514E0,-4.376846254E-1,2.403752953E-1,1.125518382E-1
2.969676827E0,-4.957167804E-1,8.888082206E-2,3.385718167E-1
2.979427244E0,-4.126391709E-1,-4.856374860E-2,4.723511934E-1
2.989177556E0,-2.794706225E-1,-2.171624303E-1,4.192059636E-1
2.998927869E0,-1.096502244E-1,-3.472766280E-1,1.742491722E-1
3.008678181E0,1.740964688E-2,-4.389063418E-1,-2.087630332E-1
3.018428494E0,-7.788526267E-2,-5.610793233E-1,-6.742420197E-1
3.028178806E0,-4.413498044E-1,-6.973021626E-1,-1.119562387E0
3.037929223E0,-8.579595685E-1,-6.973021626E-1,-1.409723163E0
3.047679535E0,-1.135292172E0,-4.352411628E-1,-1.478750944E0
3.057429848E0,-1.184772253E0,-1.188132018E-1,-1.263726473E0
3.067180160E0,-9.801325202E-1,1.078176349E-1,-9.320269227E-1
3.076930473E0,-5.659661889E-1,1.921169758E-1,-6.149880886E-1
3.086680785E0,-1.560759544E-1,1.945604384E-1,-3.205513060E-1
3.096431098E0,1.102610901E-1,9.071341902E-2,-1.207985133E-1
3.106181410E0,2.171624303E-1,-9.560033679E-2,-8.170316368E-2
3.115931827E0,1.823431402E-1,-3.106247485E-1,-1.678351015E-1
3.125682139E0,9.621120244E-2,-5.293143392E-1,-2.857320011E-1
3.135432452E0,-7.635809947E-3,-6.026180983E-1,-3.199404180E-1
3.145182764E0,-1.328630894E-1,-4.700604379E-1,-1.366809905E-1
3.154933077E0,-1.719584316E-1,-1.560759544E-1,3.049742281E-1
3.164683389E0,-8.857538924E-3,1.963930279E-1,8.223767281E-1
3.174433702E0,2.226602137E-1,3.417788446E-1,1.130863428E0
3.184184014E0,2.287688553E-1,-4.795288667E-2,1.072220445E0
3.193934327E0,4.612028971E-2,-7.987056971E-1,5.963567495E-1
3.203684744E0,-1.328630894E-1,-1.503032804E0,-9.086613357E-2
3.213435056E0,-1.548542231E-1,-1.777921915E0,-5.331322551E-1
3.223185369E0,2.800815105E-1,-1.319773316E0,-3.700313270E-1
3.232935681E0,1.049160242E0,-2.168569900E-2,1.766926348E-1
3.242685994E0,1.715002894E0,1.221424103E0,7.020363212E-1
3.252436306E0,1.813962936E0,1.762039423E0,9.195042253E-1
3.262186619E0,1.183550477E0,1.390022755E0,8.474221826E-1
3.271936931E0,3.032943606E-1,4.352411628E-1,5.450441241E-1
3.281687244E0,-1.059850380E-1,-5.372555852E-1,1.088866442E-1
3.291437556E0,4.428769648E-2,-1.230587125E0,-3.052796721E-1
3.301187973E0,2.629773021E-1,-1.379638076E0,-5.630646348E-1
3.310938181E0,3.478874862E-1,-9.263764620E-1,-5.068650246E-1
3.320688598E0,4.028653204E-1,-1.921169758E-1,-1.207985133E-1
3.330438910E0,5.115992427E-1,4.663952589E-1,3.752236962E-1
3.340189223E0,6.319395900E-1,8.206968307E-1,6.165152788E-1
3.349939535E0,6.166679859E-1,8.701768517E-1,4.845684767E-1
3.359689848E0,5.067123175E-1,8.371901512E-1,9.361502528E-2
3.369440160E0,3.558287323E-1,9.184352160E-1,-3.889681399E-1
3.379190473E0,1.695149690E-1,1.160948515E0,-8.367320299E-1
3.388940785E0,-9.804379940E-2,1.496924162E0,-1.182481527E0
3.398691098E0,-4.370737374E-1,1.876882076E0,-1.399338484E0
3.408441410E0,-8.732311726E-1,2.156047344E0,-1.359632254E0
3.418191827E0,-1.342986226E0,2.003942013E0,-1.038317442E0
3.427942139E0,-1.468213439E0,1.415068269E0,-5.740602016E-1
3.437692348E0,-1.123685718E0,6.337721944E-1,-5.604684353E-2
3.447442764E0,-5.836812854E-1,-7.360920310E-2,3.849975169E-1
3.457193077E0,-1.530216336E-1,-5.531380773E-1,7.221949100E-1
3.466943389E0,1.707367003E-1,-7.828232050E-1,8.962913752E-1
3.476693702E0,4.615083337E-1,-8.200859427E-1,8.034399152E-1
3.486444014E0,5.806269646E-1,-8.414662480E-1,4.735729098E-1
3.496194327E0,3.081812859E-1,-1.040608168E0,1.664606482E-2
3.505944639E0,-1.927278340E-1,-1.241582632E0,-3.272708058E-1
3.515694952E0,-6.643154621E-1,-1.060155869E0,-4.335612655E-1
3.525445264E0,-9.599739909E-1,-4.651735425E-1,-2.252563834E-1
3.535195577E0,-9.111047983E-1,6.994401664E-2,2.005163580E-1
3.544945889E0,-6.728675365E-1,1.811214089E-1,6.470585465E-1
3.554696202E0,-3.399462402E-1,-2.049451321E-1,9.873101711E-1
3.564446514E0,1.322522312E-1,-7.370083332E-1,1.080772519E0
3.574196827E0,6.032289863E-1,-1.113301039E0,9.243911505E-1
3.583947244E0,6.905826330E-1,-1.308777809E0,6.177369952E-1
3.593697556E0,2.306014597E-1,-1.176831007E0,2.396117151E-1
3.603447869E0,-5.928442478E-1,-3.992001414E-1,1.359174121E-2
3.613198181E0,-1.536019444E0,6.911935210E-1,1.895207912E-1
3.622948494E0,-2.071748018E0,1.490815520E0,6.812669635E-1
3.632698806E0,-1.675907493E0,1.601992846E0,1.171791315E0
3.642449119E0,-4.101957083E-1,1.517693520E0,1.510821342E0
3.652199431E0,9.129374027E-1,1.137735605E0,1.691026449E0
3.661949744E0,1.029612541E0,-1.123074889E0,1.348942161E0
3.671700056E0,7.980948091E-1,-1.619097114E0,1.011133909E0
3.681450264E0,1.362533927E0,-4.077522457E-1,4.747946560E-1
