"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.953438112E0,1.000902653E0,5.002986193E-1,1.084285788E-2
2.963438112E0,1.013883591E0,4.518875778E-1,4.459316283E-2
2.973438112E0,9.147707224E-1,2.964223623E-1,8.811730891E-2
2.983438112E0,8.190175891E-1,2.003637999E-1,1.059851199E-1
2.993438112E0,7.437284589E-1,1.217148975E-1,1.049161032E-1
3.003438112E0,7.244861722E-1,8.185594529E-2,8.368854225E-2
3.013438112E0,7.556403279E-1,8.582656831E-2,4.963280261E-2
3.023438112E0,8.165740967E-1,1.281289905E-1,1.145372353E-2
3.033438112E0,9.911288619E-1,2.063197345E-1,-1.023199316E-2
3.043438112E0,1.070694089E0,1.667662114E-1,1.542434748E-2
3.053438112E0,1.090394497E0,6.918048859E-2,5.497787148E-2
3.063438112E0,9.900598526E-1,-1.104138941E-1,9.957103431E-2
3.073438112E0,6.837109327E-1,-3.811798990E-1,1.618792862E-1
3.083438112E0,9.972374886E-2,-6.681338549E-1,2.776382565E-1
3.093438112E0,-1.321148753E0,-6.162103415E-1,7.579310536E-1
3.103438112E0,-1.679574013E0,-3.356704414E-1,7.841982841E-1
3.113438112E0,-1.738216996E0,-2.315179259E-1,5.813909769E-1
3.123438112E0,-1.650710583E0,-3.039054573E-1,3.495676219E-1
3.133438112E0,-1.685071826E0,-2.910772860E-1,1.768454909E-1
3.143438112E0,-1.877188921E0,-1.710422710E-2,4.321871698E-2
3.153438112E0,-2.073887587E0,6.814202070E-1,-1.392772794E-1
3.163438112E0,-1.978897929E0,8.520042896E-1,-1.568396538E-1
3.173438112E0,-1.827708840E0,8.987354636E-1,-1.288925707E-1
3.183438112E0,-1.648877978E0,8.349000812E-1,-1.098030284E-1
3.193438112E0,-1.445001721E0,6.502660513E-1,-1.229366288E-1
3.203438112E0,-1.236391306E0,3.385720551E-1,-1.539380401E-1
3.213438112E0,-9.743300676E-1,-4.303545654E-1,-1.521054506E-1
3.223438112E0,-9.408851862E-1,-7.107416987E-1,-9.300423414E-2
3.233438112E0,-9.399688840E-1,-8.932377100E-1,-1.313360315E-2
3.243438112E0,-9.262244105E-1,-9.981538057E-1,5.635231733E-2
3.253438112E0,-8.941540122E-1,-9.841039181E-1,9.605856240E-2
3.263438112E0,-8.538368940E-1,-5.775730610E-1,6.872233748E-2
3.273438112E0,-8.448266387E-1,-2.083050460E-1,1.557706390E-2
3.283438112E0,-8.294022679E-1,1.722639948E-1,-4.337143153E-2
3.293438112E0,-8.147414923E-1,4.978551865E-1,-8.155050874E-2
3.303438112E0,-8.084801435E-1,7.147123218E-1,-8.613199741E-2
3.313438112E0,-8.182539940E-1,7.870998979E-1,-6.811147183E-2
3.323438112E0,-8.518515825E-1,5.830708742E-1,2.443460980E-3
3.333438112E0,-8.607091308E-1,4.034765065E-1,3.665191308E-2
3.343438112E0,-8.349000812E-1,2.272418737E-1,6.062837690E-2
3.353438112E0,-7.460191846E-1,6.933320314E-2,6.551529467E-2
3.363438112E0,-5.832235813E-1,-8.521570265E-2,5.207626149E-2
3.373438112E0,-3.759875596E-1,-2.386955917E-1,3.512475267E-2
3.383438112E0,7.467827946E-2,-4.876231849E-1,1.053742506E-2
3.393438112E0,2.611449063E-1,-5.736024380E-1,-4.886921961E-3
3.403438112E0,3.567453027E-1,-6.110179424E-1,-1.191187184E-2
3.413438112E0,3.411682248E-1,-5.859724879E-1,-9.468411095E-3
3.423438112E0,2.331978083E-1,-5.134322643E-1,-1.756237634E-2
3.433438112E0,6.918048859E-2,-4.121813178E-1,-4.581489414E-2
3.443438112E0,6.918048859E-2,-4.121813178E-1,-4.581489414E-2
3.453438112E0,-4.743368626E-1,-2.611448988E-2,-9.865473956E-2
3.463438112E0,-6.056728959E-1,6.444628537E-2,-7.803803682E-2
3.473438112E0,-6.652322412E-1,8.552113175E-2,-3.955352306E-2
3.483438112E0,-6.305656433E-1,5.177082866E-2,1.069014193E-3
3.493438112E0,-5.094616413E-1,1.832595794E-3,2.977968007E-2
3.503438112E0,-1.679879427E-1,-6.566801667E-2,5.711590126E-2
3.513438112E0,-1.588249579E-2,-1.017090604E-1,4.810563847E-2
3.523438112E0,8.155050874E-2,-1.195768714E-1,3.222314268E-2
3.533438112E0,1.151480973E-1,-1.012509167E-1,2.153299935E-2
3.543438112E0,7.971791178E-2,-4.963280261E-2,1.634064503E-2
3.553438112E0,5.497787148E-3,3.756821156E-2,8.093964309E-3
3.563438112E0,-7.254024595E-2,2.596177161E-1,-2.794708498E-2
3.573438112E0,-3.313944116E-2,3.520110846E-1,-2.962696366E-2
3.583438112E0,6.520986557E-2,3.903428912E-1,-2.031126991E-2
3.593438112E0,2.119702399E-1,3.605632186E-1,1.527163113E-4
3.603438112E0,3.972151279E-1,2.727513313E-1,2.306016348E-2
3.613438112E0,5.905539989E-1,1.722639948E-1,4.474587739E-2
3.623438112E0,8.524624705E-1,3.054326167E-3,7.116580009E-2
3.633438112E0,8.907942176E-1,-6.963863969E-2,6.001751125E-2
3.643438112E0,8.494081497E-1,-1.211040318E-1,4.016438872E-2
3.653438112E0,7.284567952E-1,-1.356120855E-1,2.275473066E-2
3.663438112E0,5.687155724E-1,-1.088867337E-1,2.443460980E-3
3.673438112E0,4.286746979E-1,-7.574728876E-2,-2.748893574E-2
3.683438112E0,3.248275816E-1,-3.985895589E-2,-9.804387391E-2
3.693438112E0,3.732386529E-1,-3.375030309E-2,-1.207986027E-1
3.703438112E0,4.918992519E-1,-2.183843218E-2,-1.278235465E-1
3.713438112E0,6.791294217E-1,1.527163084E-3,-1.235474944E-1
3.723438112E0,8.941540122E-1,6.414085161E-3,-1.151480973E-1
3.733438112E0,1.067487001E0,-1.343903504E-2,-9.468411654E-2
